store_name,city_name,state_id,lat,lng
Walmart Supercenter,Kalispell,MT,48.232,-114.326
Walmart Supercenter,Miles City,MT,46.404,-105.819
Walmart Supercenter,Missoula,MT,46.884,-114.042
Walmart Supercenter,Missoula,MT,46.832,-114.047
Walmart Supercenter,Polson,MT,47.684,-114.121
Walmart Supercenter,Aberdeen,NC,35.16,-79.424
Walmart Supercenter,Raeford,NC,35.007,-79.176
Walmart Neighborhood Market,Fayetteville,NC,35.055,-79.064
Walmart Supercenter,Fayetteville,NC,35.025,-79.053
Walmart Supercenter,Rockingham,NC,34.914,-79.736
Walmart Supercenter,Cameron,NC,35.244,-79.026
Walmart Neighborhood Market,Fayetteville,NC,35.04,-78.999
Walmart Supercenter,Laurinburg,NC,34.762,-79.484
Walmart Supercenter,Biscoe,NC,35.357,-79.798
Walmart Supercenter,Spring Lake,NC,35.174,-78.966
Walmart Supercenter,Fayetteville,NC,35.08,-78.956
Walmart Supercenter,Sanford,NC,35.443,-79.13
Walmart Supercenter,Hope Mills,NC,34.98,-78.964
Walmart Neighborhood Market,Hope Mills,NC,34.984,-78.933
Walmart Supercenter,Fayetteville,NC,35.124,-78.883
Walmart Supercenter,Fayetteville,NC,35.003,-78.903
Walmart Neighborhood Market,Saint Pauls,NC,34.808,-78.986
Walmart Supercenter,Pembroke,NC,34.687,-79.208
Walmart Supercenter,Ahoskie,NC,36.298,-76.987
Walmart Supercenter,Franklin,VA,36.668,-76.954
Walmart Supercenter,Williamston,NC,35.837,-77.065
Walmart Supercenter,Albemarle,NC,35.34,-80.176
Walmart Supercenter,Locust,NC,35.256,-80.457
Walmart Supercenter,Kannapolis,NC,35.463,-80.594
Walmart Supercenter,Concord,NC,35.392,-80.624
Walmart Supercenter,Salisbury,NC,35.655,-80.467
Walmart Neighborhood Market,Concord,NC,35.367,-80.666
Walmart Neighborhood Market,Charlotte,NC,35.334,-80.713
Walmart,Charlotte,NC,35.213,-80.689
Walmart Supercenter,Concord,NC,35.379,-80.725
Walmart Supercenter,Lexington,NC,35.794,-80.26
Walmart Supercenter,Monroe,NC,35.014,-80.564
Walmart Neighborhood Market,Charlotte,NC,35.201,-80.727
Walmart Supercenter,Indian Trail,NC,35.079,-80.65
Walmart Supercenter,Charlotte,NC,35.295,-80.758
Walmart Supercenter,Asheboro,NC,35.692,-79.79
Walmart Supercenter,Charlotte,NC,35.138,-80.735
Walmart Neighborhood Market,Lexington,NC,35.834,-80.276
Walmart Supercenter,Charlotte,NC,35.2,-80.776
Walmart Supercenter,Apex,NC,35.715,-78.843
Walmart Supercenter,Cary,NC,35.737,-78.782
Walmart Neighborhood Market,Cary,NC,35.786,-78.87
Walmart Neighborhood Market,Morrisville,NC,35.818,-78.845
Walmart Neighborhood Market,Cary,NC,35.802,-78.785
Walmart Supercenter,Holly Springs,NC,35.636,-78.834
Walmart Supercenter,Morrisville,NC,35.867,-78.846
Walmart Supercenter,Fuquay Varina,NC,35.595,-78.781
Walmart Supercenter,Raleigh,NC,35.719,-78.659
Walmart,Raleigh,NC,35.86,-78.708
Walmart Supercenter,Raleigh,NC,35.912,-78.778
Walmart Supercenter,Raleigh,NC,35.837,-78.608
Walmart Supercenter,Chapel Hill,NC,35.892,-79.058
Walmart Supercenter,Raleigh,NC,35.8,-78.56
Walmart Supercenter,Durham,NC,35.955,-78.999
Walmart Supercenter,Raleigh,NC,35.87,-78.565
Walmart Supercenter,Garner,NC,35.608,-78.555
Walmart Supercenter,Clayton,NC,35.662,-78.497
Walmart Supercenter,Durham,NC,36.029,-78.844
Walmart,Knightdale,NC,35.796,-78.491
Walmart Supercenter,Wake Forest,NC,35.952,-78.535
Walmart Supercenter,Hillsborough,NC,36.056,-79.085
Walmart Supercenter,Erwin,NC,35.323,-78.643
Walmart Supercenter,Zebulon,NC,35.831,-78.297
Walmart Supercenter,Siler City,NC,35.735,-79.427
Walmart Supercenter,Mebane,NC,36.067,-79.271
Walmart Supercenter,Smithfield,NC,35.523,-78.309
Walmart Supercenter,High Point,NC,35.925,-79.989
Walmart Neighborhood Market,Archdale,NC,35.898,-79.946
Walmart Supercenter,High Point,NC,35.995,-80.028
Walmart Supercenter,Thomasville,NC,35.856,-80.066
Walmart Neighborhood Market,High Point,NC,36.029,-79.965
Walmart Supercenter,Randleman,NC,35.82,-79.823
Walmart Supercenter,Greensboro,NC,36.058,-79.901
Walmart Neighborhood Market,Greensboro,NC,36.024,-79.877
Walmart Supercenter,Greensboro,NC,36.002,-79.8
Walmart Neighborhood Market,Greensboro,NC,36.088,-79.886
Walmart Neighborhood Market,Kernersville,NC,36.088,-80.101
Walmart Neighborhood Market,Greensboro,NC,36.04,-79.77
Walmart Supercenter,Kernersville,NC,36.112,-80.089
Walmart Supercenter,Greensboro,NC,36.135,-79.856
Walmart Supercenter,Winston Salem,NC,36.028,-80.263
Walmart Supercenter,Greensboro,NC,36.111,-79.756
Walmart Neighborhood Market,Winston Salem,NC,36.086,-80.294
Walmart Supercenter,Winston Salem,NC,36.068,-80.337
Walmart Neighborhood Market,Clemmons,NC,36.021,-80.38
Walmart Neighborhood Market,Winston Salem,NC,36.161,-80.277
Walmart Neighborhood Market,Winston Salem,NC,36.094,-80.367
Walmart Supercenter,Winston Salem,NC,36.192,-80.274
Walmart Supercenter,Burlington,NC,36.072,-79.499
Walmart Supercenter,King,NC,36.266,-80.365
Walmart Supercenter,Burlington,NC,36.091,-79.404
Walmart Supercenter,Mocksville,NC,35.927,-80.588
Walmart Supercenter,Mayodan,NC,36.42,-79.936
Walmart Supercenter,Arden,NC,35.456,-82.523
Walmart Supercenter,Asheville,NC,35.513,-82.527
Walmart Supercenter,Asheville,NC,35.577,-82.516
Walmart Supercenter,Hendersonville,NC,35.349,-82.438
Walmart Supercenter,Weaverville,NC,35.703,-82.579
Walmart,Pisgah Forest,NC,35.277,-82.704
Walmart Supercenter,Waynesville,NC,35.467,-83.01
Walmart Supercenter,Marion,NC,35.648,-82.03
Walmart Supercenter,Spruce Pine,NC,35.871,-82.044
Walmart Supercenter,Belmont,NC,35.255,-81.034
Walmart Neighborhood Market,Gastonia,NC,35.243,-81.125
Walmart Supercenter,Gastonia,NC,35.261,-81.125
Walmart Supercenter,Charlotte,NC,35.33,-80.946
Walmart Supercenter,Charlotte,NC,35.226,-80.895
Walmart Supercenter,Lake Wylie,SC,35.121,-81.085
Walmart Supercenter,Charlotte,NC,35.143,-80.931
Walmart Neighborhood Market,Dallas,NC,35.317,-81.197
Walmart Supercenter,Gastonia,NC,35.261,-81.227
Walmart Supercenter,Tega Cay,SC,35.047,-80.994
Walmart Supercenter,Denver,NC,35.452,-81.002
Walmart Neighborhood Market,Charlotte,NC,35.09,-80.86
Walmart Supercenter,Huntersville,NC,35.371,-80.828
Walmart Neighborhood Market,Fort Mill,SC,35.006,-80.931
Walmart Supercenter,Charlotte,NC,35.097,-80.782
Walmart Neighborhood Market,Kings Mountain,NC,35.238,-81.363
Walmart Supercenter,Rock Hill,SC,34.98,-81.09
Walmart Supercenter,Indian Land,SC,34.952,-80.849
Walmart Neighborhood Market,Rock Hill,SC,34.953,-81.018
Walmart Supercenter,Lincolnton,NC,35.484,-81.24
Walmart Supercenter,Cherryville,NC,35.401,-81.341
Walmart Supercenter,York,SC,34.984,-81.213
Walmart Supercenter,Rock Hill,SC,34.944,-80.964
Walmart Neighborhood Market,Waxhaw,NC,34.958,-80.756
Walmart Supercenter,Mooresville,NC,35.59,-80.855
Walmart Neighborhood Market,Mooresville,NC,35.578,-80.791
Walmart Supercenter,Shelby,NC,35.277,-81.53
Walmart Neighborhood Market,Newton,NC,35.68,-81.231
Walmart Supercenter,Hickory,NC,35.703,-81.287
Walmart Supercenter,Conover,NC,35.727,-81.21
Walmart Supercenter,Boone,NC,36.197,-81.66
Walmart Supercenter,West Jefferson,NC,36.389,-81.481
Walmart Supercenter,Lenoir,NC,35.928,-81.53
Walmart Neighborhood Market,Hudson,NC,35.859,-81.483
Walmart Supercenter,Wilkesboro,NC,36.15,-81.193
Walmart Neighborhood Market,Morganton,NC,35.753,-81.718
Walmart Supercenter,Elizabethton,TN,36.349,-82.245
Walmart Supercenter,Morganton,NC,35.727,-81.701
Walmart Supercenter,Granite Falls,NC,35.781,-81.394
Walmart Supercenter,Burgaw,NC,34.562,-77.918
Walmart Supercenter,Wallace,NC,34.739,-77.969
Walmart Supercenter,Wilmington,NC,34.296,-77.799
Walmart Supercenter,Wilmington,NC,34.243,-77.874
Walmart Neighborhood Market,Surf City,NC,34.448,-77.564
Walmart Supercenter,Leland,NC,34.21,-78.023
Walmart Supercenter,Wilmington,NC,34.146,-77.897
Walmart Supercenter,Jacksonville,NC,34.752,-77.464
Walmart Supercenter,Richlands,NC,34.908,-77.568
Walmart Neighborhood Market,Jacksonville,NC,34.8,-77.417
Walmart Supercenter,Jacksonville,NC,34.78,-77.392
Walmart Supercenter,Reidsville,NC,36.384,-79.667
Walmart Supercenter,Eden,NC,36.488,-79.734
Walmart Supercenter,Roxboro,NC,36.375,-78.985
Walmart Supercenter,Danville,VA,36.596,-79.43
Walmart Supercenter,Louisburg,NC,36.083,-78.321
Walmart Supercenter,Lancaster,SC,34.734,-80.785
Walmart Neighborhood Market,Hickory,NC,35.719,-81.348
Walmart Supercenter,Gaffney,SC,35.088,-81.666
Walmart Neighborhood Market,Hickory,NC,35.753,-81.286
Walmart Supercenter,Forest City,NC,35.335,-81.899
Walmart Supercenter,Goldsboro,NC,35.429,-78.065
Walmart Supercenter,Wilson,NC,35.734,-77.949
Walmart Neighborhood Market,Wilson,NC,35.752,-77.929
Walmart Neighborhood Market,Goldsboro,NC,35.414,-77.939
Walmart Supercenter,Goldsboro,NC,35.386,-77.946
Walmart Supercenter,Elkin,NC,36.276,-80.832
Walmart Supercenter,Statesville,NC,35.811,-80.869
Walmart Supercenter,Mount Airy,NC,36.472,-80.618
Walmart Supercenter,Clinton,NC,34.991,-78.35
Walmart Supercenter,Mount Olive,NC,35.211,-78.072
Walmart,Elizabethtown,NC,34.632,-78.621
Walmart Neighborhood Market,Goldsboro,NC,35.346,-77.915
Walmart Supercenter,Taylorsville,NC,35.909,-81.176
Walmart Supercenter,Oxford,NC,36.28,-78.603
Walmart Supercenter,Henderson,NC,36.334,-78.443
Walmart Supercenter,Martinsville,VA,36.697,-79.854
Walmart Neighborhood Market,Danville,VA,36.627,-79.399
Walmart Supercenter,Stuart,VA,36.639,-80.245
Walmart Supercenter,Elizabeth City,NC,36.296,-76.298
Walmart Supercenter,Chesapeake,VA,36.654,-76.234
Walmart Neighborhood Market,Chesapeake,VA,36.71,-76.262
Walmart Supercenter,Chesapeake,VA,36.721,-76.309
Walmart Neighborhood Market,Chesapeake,VA,36.744,-76.225
Walmart Supercenter,Kitty Hawk,NC,36.096,-75.721
Walmart Supercenter,Chesapeake,VA,36.772,-76.251
Walmart Neighborhood Market,Virginia Beach,VA,36.781,-76.189
Walmart Supercenter,Virginia Beach,VA,36.759,-76.009
Walmart Neighborhood Market,Lumberton,NC,34.635,-78.983
Walmart Supercenter,Lumberton,NC,34.665,-79.002
Walmart Supercenter,Whiteville,NC,34.303,-78.725
Walmart Supercenter,Galax,VA,36.693,-80.881
Walmart Supercenter,Boiling Springs,SC,35.05,-81.986
Walmart Supercenter,Spartanburg,SC,34.973,-81.877
Walmart Supercenter,Spartanburg,SC,34.933,-81.985
Walmart Neighborhood Market,Spartanburg,SC,34.921,-81.886
Walmart Supercenter,Greer,SC,34.944,-82.207
Walmart Neighborhood Market,Greer,SC,34.945,-82.248
Walmart Supercenter,Nashville,NC,35.97,-77.934
Walmart Supercenter,Rocky Mount,NC,35.978,-77.812
Walmart Supercenter,Kinston,NC,35.265,-77.647
Walmart Supercenter,Grantsboro,NC,35.143,-76.836
Walmart Neighborhood Market,New Bern,NC,35.125,-77.089
Walmart Supercenter,New Bern,NC,35.101,-77.087
Walmart Supercenter,Havelock,NC,34.914,-76.937
Walmart Neighborhood Market,Newport,NC,34.776,-76.873
Walmart Supercenter,Morehead City,NC,34.735,-76.812
Walmart Supercenter,Washington,NC,35.56,-77.064
Walmart Supercenter,Swansboro,NC,34.701,-77.149
Walmart Supercenter,Greenville,NC,35.577,-77.388
Walmart Neighborhood Market,Greenville,NC,35.607,-77.432
Walmart Neighborhood Market,Greenville,NC,35.567,-77.357
Walmart Neighborhood Market,Winterville,NC,35.559,-77.405
Walmart Supercenter,Greenville,NC,35.58,-77.306
Walmart Supercenter,Tarboro,NC,35.883,-77.545
Walmart Supercenter,South Hill,VA,36.71,-78.106
Walmart Supercenter,Travelers Rest,SC,34.961,-82.431
Walmart Neighborhood Market,Greenville,SC,34.912,-82.431
Walmart Supercenter,Taylors,SC,34.908,-82.332
Walmart Neighborhood Market,Greenville,SC,34.883,-82.355
Walmart Supercenter,Greenville,SC,34.857,-82.454
Walmart Supercenter,Greenville,SC,34.862,-82.264
Walmart Supercenter,Pickens,SC,34.869,-82.693
Walmart Supercenter,Easley,SC,34.828,-82.549
Walmart Supercenter,Bennettsville,SC,34.639,-79.703
Walmart Supercenter,Dillon,SC,34.436,-79.377
Walmart Supercenter,Cheraw,SC,34.7,-79.934
Walmart Supercenter,Southport,NC,33.943,-78.032
Walmart Supercenter,Shallotte,NC,33.983,-78.374
Walmart Supercenter,Madisonville,TN,35.532,-84.341
Walmart Supercenter,South Boston,VA,36.736,-78.911
Walmart Supercenter,Sylva,NC,35.362,-83.204
Walmart Supercenter,Greenville,SC,34.789,-82.478
Walmart Supercenter,Roanoke Rapids,NC,36.428,-77.634
Walmart Supercenter,Emporia,VA,36.707,-77.545
Walmart Supercenter,North Myrtle Beach,SC,33.845,-78.655
Walmart Supercenter,Myrtle Beach,SC,33.787,-78.769
Walmart Neighborhood Market,Myrtle Beach,SC,33.718,-78.857
Walmart Supercenter,Unicoi,TN,36.188,-82.373
Walmart Supercenter,Johnson City,TN,36.309,-82.404
Walmart Supercenter,Chester,SC,34.7,-81.192
Walmart Supercenter,Newport,TN,35.944,-83.212
Walmart,Marion,VA,36.846,-81.501
Walmart Supercenter,Abingdon,VA,36.714,-81.928
Walmart Supercenter,Bismarck,ND,46.791,-100.75
Walmart Supercenter,Bismarck,ND,46.858,-100.769
Walmart Supercenter,Mandan,ND,46.847,-100.903
Walmart Supercenter,Bottineau,ND,48.819,-100.432
Walmart Supercenter,Devils Lake,ND,48.098,-98.842
Walmart Supercenter,Dickinson,ND,46.908,-102.788
Walmart Supercenter,Jamestown,ND,46.881,-98.723
Walmart Supercenter,Minot,ND,48.195,-101.3
Walmart Supercenter,Williston,ND,48.183,-103.629
Walmart Supercenter,Fairbury,NE,40.163,-97.175
Walmart Supercenter,Crete,NE,40.641,-96.939
Walmart Supercenter,Lincoln,NE,40.73,-96.685
Walmart Supercenter,Lincoln,NE,40.736,-96.599
Walmart Supercenter,Chadron,NE,42.827,-103.022
Walmart Supercenter,Columbus,NE,41.441,-97.317
Walmart Supercenter,Seward,NE,40.876,-97.101
Walmart Supercenter,Lincoln,NE,40.858,-96.678
Walmart Supercenter,Lincoln,NE,40.849,-96.602
Walmart Supercenter,Grand Island,NE,40.943,-98.387
Walmart Supercenter,Grand Island,NE,40.886,-98.337
Walmart Supercenter,Hastings,NE,40.624,-98.386
Walmart Supercenter,Kearney,NE,40.726,-99.082
Walmart Supercenter,Lexington,NE,40.745,-99.743
Walmart Supercenter,Mccook,NE,40.199,-100.644
Walmart Supercenter,Norfolk,NE,42.023,-97.444
Walmart Supercenter,North Platte,NE,41.121,-100.758
Walmart Supercenter,Ogallala,NE,41.114,-101.719
Walmart Supercenter,Scottsbluff,NE,41.88,-103.678
Walmart Supercenter,York,NE,40.828,-97.593
Walmart Supercenter,Sidney,NE,41.117,-102.945
Walmart Supercenter,Concord,NH,43.228,-71.48
Walmart Supercenter,Claremont,NH,43.395,-72.372
Walmart,West Lebanon,NH,43.624,-72.323
Walmart Supercenter,Tilton,NH,43.454,-71.577
Walmart Supercenter,Plymouth,NH,43.77,-71.741
Walmart,Littleton,NH,44.306,-71.803
Walmart Supercenter,Woodsville,NH,44.141,-72.025
Walmart,Rutland,VT,43.605,-72.98
Walmart Supercenter,Berlin,VT,44.217,-72.565
Walmart Supercenter,Mount Laurel,NJ,39.931,-74.964
Walmart,Marlton,NJ,39.896,-74.915
Walmart Supercenter,Cinnaminson,NJ,40.006,-74.976
Walmart Supercenter,West Berlin,NJ,39.808,-74.928
Walmart,Philadelphia,PA,40.029,-75.1
Walmart,Philadelphia,PA,40.083,-75.023
Walmart,Wyncote,PA,40.082,-75.169
Walmart Supercenter,Philadelphia,PA,40.083,-74.963
Walmart Supercenter,Burlington,NJ,40.05,-74.84
Walmart,Lumberton,NJ,39.978,-74.769
Walmart,Bensalem,PA,40.136,-74.968
Walmart Supercenter,Willow Grove,PA,40.159,-75.139
Walmart Supercenter,Warminster,PA,40.195,-75.081
Walmart Supercenter,Levittown,PA,40.142,-74.823
Walmart,Hammonton,NJ,39.647,-74.783
Walmart Supercenter,Warrington,PA,40.22,-75.138
Walmart Supercenter,Hatfield,PA,40.291,-75.264
Walmart Supercenter,Hamilton,NJ,40.233,-74.715
Walmart,Hamilton,NJ,40.195,-74.634
Walmart,Harleysville,PA,40.286,-75.398
Walmart Supercenter,Bayonne,NJ,40.66,-74.107
Walmart Supercenter,Kearny,NJ,40.747,-74.137
Walmart Supercenter,Linden,NJ,40.617,-74.253
Walmart Supercenter,Secaucus,NJ,40.775,-74.06
Walmart,Union,NJ,40.687,-74.3
Walmart Supercenter,North Bergen,NJ,40.814,-74.013
Walmart Supercenter,Carlstadt,NJ,40.83,-74.051
Walmart,Woodbridge,NJ,40.537,-74.296
Walmart Supercenter,Teterboro,NJ,40.862,-74.062
Walmart Supercenter,Garfield,NJ,40.867,-74.101
Walmart,Saddle Brook,NJ,40.891,-74.095
Walmart,Watchung,NJ,40.642,-74.42
Walmart,Edison,NJ,40.532,-74.376
Walmart,Old Bridge,NJ,40.448,-74.301
Walmart,Piscataway,NJ,40.555,-74.441
Walmart,Cedar Knolls,NJ,40.81,-74.457
Walmart Supercenter,Valley Stream,NY,40.662,-73.715
Walmart Supercenter,East Brunswick,NJ,40.417,-74.369
Walmart,Boonton,NJ,40.909,-74.403
Walmart Supercenter,Old Bridge,NJ,40.374,-74.319
Walmart Supercenter,North Brunswick,NJ,40.462,-74.465
Walmart,Riverdale,NJ,40.993,-74.312
Walmart Supercenter,Manville,NJ,40.547,-74.584
Walmart,Rockaway,NJ,40.907,-74.563
Walmart Supercenter,Neptune,NJ,40.225,-74.085
Walmart,Suffern,NY,41.113,-74.106
Walmart Supercenter,Freehold,NJ,40.243,-74.294
Walmart Supercenter,Ledgewood,NJ,40.875,-74.651
Walmart,Flanders,NJ,40.882,-74.708
Walmart,Franklin,NJ,41.116,-74.579
Walmart,Newton,NJ,41.07,-74.739
Walmart Supercenter,Hackettstown,NJ,40.819,-74.84
Walmart Supercenter,Monroe,NY,41.318,-74.148
Walmart,Clinton,NJ,40.633,-74.918
Walmart Supercenter,Flemington,NJ,40.526,-74.855
Walmart Supercenter,Brick,NJ,40.073,-74.124
Walmart Supercenter,Howell,NJ,40.131,-74.226
Walmart,Toms River,NJ,39.976,-74.239
Walmart Supercenter,Lanoka Harbor,NJ,39.859,-74.179
Walmart Supercenter,East Windsor,NJ,40.254,-74.553
Walmart,Manahawkin,NJ,39.701,-74.275
Walmart Supercenter,Little Egg Harbor,NJ,39.601,-74.357
Walmart Supercenter,Mays Landing,NJ,39.453,-74.653
Walmart Supercenter,Phillipsburg,NJ,40.675,-75.145
Walmart Supercenter,Easton,PA,40.715,-75.281
Walmart,Bethlehem,PA,40.644,-75.319
Walmart Supercenter,Quakertown,PA,40.447,-75.363
Walmart Supercenter,East Stroudsburg,PA,40.99,-75.183
Walmart Supercenter,Whitehall,PA,40.647,-75.491
Walmart Supercenter,Egg Hbr Twp,NJ,39.396,-74.553
Walmart Supercenter,East Greenville,PA,40.413,-75.508
Walmart Supercenter,Malone,NY,44.846,-74.329
Walmart Supercenter,Potsdam,NY,44.661,-75.026
Walmart Supercenter,Massena,NY,44.922,-74.877
Walmart Supercenter,Mount Pocono,PA,41.126,-75.372
